Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-06-19 16:30:00,7.010, 4.953, 4.983,4.983
2006-06-19 16:40:00,6.780, 4.464, 3.917,3.917
2006-06-19 16:50:00,6.590, 4.038, 3.358,3.358
2006-06-19 17:00:00,6.480, 3.804, 3.490,3.490
2006-06-19 17:10:00,6.410, 3.666, 3.199,3.199
2006-06-19 17:20:00,6.350, 3.531, 4.057,4.057
2006-06-19 17:30:00,6.280, 3.414, 4.242,4.242
2006-06-19 17:40:00,6.210, 3.315, 3.113,3.113
2006-06-19 17:50:00,6.200, 3.300, 3.366,3.366
2006-06-19 18:00:00,6.210, 3.309, 2.517,2.517
2006-06-19 18:10:00,6.250, 3.378, 2.188,2.188
2006-06-19 18:20:00,6.380, 3.579, 3.618,3.618
2006-06-19 18:30:00,6.530, 3.906, 2.620,2.620
2006-06-19 18:40:00,6.670, 4.209, 1.112,1.112
2006-06-19 18:50:00,6.810, 4.509, 5.190,5.190
2006-06-19 19:00:00,6.930, 4.776, 4.877,4.877
2006-06-19 19:10:00,7.050, 5.040, 4.127,4.127
2006-06-19 19:20:00,7.190, 5.340, 4.486,4.486
2006-06-19 19:30:00,7.300, 5.580, 5.360,5.360
2006-06-19 19:40:00,7.430, 5.856, 6.756,6.756
2006-06-19 19:50:00,7.610, 6.372, 5.469,5.469
2006-06-19 20:00:00,7.800, 6.942, 8.430,8.430
2006-06-19 20:10:00,7.970, 7.431, 4.888,4.888
2006-06-19 20:20:00,8.110, 7.839, 6.752,6.752
2006-06-19 20:30:00,8.280, 8.298, 4.819,4.819
2006-06-19 20:40:00,8.410, 8.694, 8.572,8.572
2006-06-19 20:50:00,8.500, 8.964, 7.114,7.114
2006-06-19 21:00:00,8.580, 9.249, 7.950,7.950
2006-06-19 21:10:00,8.670, 9.579, 9.483,9.483
2006-06-19 21:20:00,8.760, 9.912, 9.422,9.422
2006-06-19 21:30:00,8.850,10.233, 9.048,9.048
2006-06-19 21:40:00,8.950,10.620, 9.441,9.441
2006-06-19 21:50:00,9.080,11.091,10.625,10.625
2006-06-19 22:00:00,9.190,11.496,11.110,11.110
2006-06-19 22:10:00,9.350,12.057,11.056,11.056
2006-06-19 22:20:00,9.530,12.711,11.558,11.558
2006-06-19 22:30:00,9.700,13.416,11.648,11.648
2006-06-19 22:40:00,9.880,14.151,15.265,15.265
2006-06-19 22:50:00,10.070,14.970,16.134,16.134
2006-06-19 23:00:00,10.240,15.639,14.719,14.719
2006-06-19 23:10:00,10.380,16.227,13.767,13.767
2006-06-19 23:20:00,10.550,16.923,17.252,17.252
2006-06-19 23:30:00,10.650,17.346,18.594,18.594
2006-06-19 23:40:00,10.720,17.637,17.236,17.236
2006-06-19 23:50:00,10.790,17.931,19.937,19.937
2006-06-20 00:00:00,10.810,18.003,19.077,19.077
2006-06-20 00:10:00,10.820,18.075,19.146,19.146
2006-06-20 00:20:00,10.850,18.177,20.000,20.000
2006-06-20 00:30:00,10.820,18.084,19.174,19.174
2006-06-20 00:40:00,10.810,18.051,18.089,18.089
2006-06-20 00:50:00,10.740,17.742,15.916,15.916
2006-06-20 01:00:00,10.610,17.229,14.107,14.107
2006-06-20 01:10:00,10.460,16.605,14.613,14.613
2006-06-20 01:20:00,10.270,15.849,17.709,17.709
2006-06-20 01:30:00,10.080,15.036,14.097,14.097
2006-06-20 01:40:00,9.860,14.160,13.352,13.352
2006-06-20 01:50:00,9.560,12.927,12.016,12.016
2006-06-20 02:00:00,9.250,11.751,11.408,11.408
2006-06-20 02:10:00,8.920,10.548, 8.807,8.807
2006-06-20 02:20:00,8.630, 9.510, 9.723,9.723
2006-06-20 02:30:00,8.170, 8.025, 8.974,8.974
2006-06-20 02:40:00,7.810, 7.005, 7.472,7.472
2006-06-20 02:50:00,7.430, 5.898, 4.747,4.747
2006-06-20 03:00:00,6.840, 4.608, 4.713,4.713
2006-06-20 03:10:00,6.270, 3.420, 2.104,2.104
2006-06-20 03:20:00,5.740, 2.616, 3.665,3.665
2006-06-20 03:30:00,5.150, 1.764, 2.207,2.207
2006-06-20 03:40:00,4.510, 1.083, 1.369,1.369
2006-06-20 03:50:00,3.960, 0.579, 0.000,0.000
2006-06-20 04:00:00,3.460, 0.216, 0.000,0.000
2006-06-20 04:10:00,2.890, 0.000, 0.000,0.000
2006-06-20 04:20:00,2.270, 0.000, 0.000,0.000
2006-06-20 04:30:00,1.590, 0.000, 0.000,0.000
2006-06-20 04:40:00,1.130, 0.000, 0.000,0.000
2006-06-20 04:50:00,1.090, 0.000, 0.000,0.000
2006-06-20 05:00:00,1.180, 0.000, 0.000,0.000
2006-06-20 05:10:00,1.260, 0.000, 0.000,0.000
2006-06-20 05:20:00,1.210, 0.000, 0.000,0.000
2006-06-20 05:30:00,1.090, 0.000, 0.000,0.000
2006-06-20 05:40:00,0.950, 0.000, 0.000,0.000
2006-06-20 05:50:00,0.800, 0.000, 0.000,0.000
2006-06-20 06:00:00,0.880, 0.000, 0.000,0.000
2006-06-20 06:10:00,1.120, 0.000, 0.000,0.000
2006-06-20 06:20:00,1.300, 0.000, 0.000,0.000
2006-06-20 06:30:00,1.480, 0.000, 0.000,0.000
2006-06-20 06:40:00,1.640, 0.000, 0.000,0.000
2006-06-20 06:50:00,1.770, 0.000, 0.000,0.000
2006-06-20 07:00:00,1.880, 0.000, 0.000,0.000
2006-06-20 07:10:00,1.990, 0.000, 0.000,0.000
2006-06-20 07:20:00,2.090, 0.000, 0.000,0.000
2006-06-20 07:30:00,2.200, 0.000, 0.000,0.000
2006-06-20 07:40:00,2.290, 0.000, 0.000,0.000
2006-06-20 07:50:00,2.430, 0.000, 0.000,0.000
2006-06-20 08:00:00,2.630, 0.000, 0.000,0.000
2006-06-20 08:10:00,2.860, 0.000, 0.000,0.000
2006-06-20 08:20:00,3.110, 0.000, 0.000,0.000
2006-06-20 08:30:00,3.370, 0.147, 0.462,0.462
2006-06-20 08:40:00,3.610, 0.324, 0.932,0.932
2006-06-20 08:50:00,3.870, 0.507, 0.000,0.000
2006-06-20 09:00:00,4.070, 0.657, 0.723,0.723
2006-06-20 09:10:00,4.210, 0.759, 0.000,0.000
2006-06-20 09:20:00,4.330, 0.882, 1.045,1.045
2006-06-20 09:30:00,4.430, 0.987, 0.528,0.528
2006-06-20 09:40:00,4.480, 1.041, 0.000,0.000
2006-06-20 09:50:00,4.520, 1.086, 1.061,1.061
2006-06-20 10:00:00,4.550, 1.116, 0.905,0.905
2006-06-20 10:10:00,4.550, 1.122, 0.151,0.151
2006-06-20 10:20:00,4.580, 1.152, 0.821,0.821
2006-06-20 10:30:00,4.610, 1.185, 1.714,1.714
2006-06-20 10:40:00,4.600, 1.176, 0.846,0.846
2006-06-20 10:50:00,4.600, 1.173, 0.000,0.000
2006-06-20 11:00:00,4.550, 1.119, 1.411,1.411
2006-06-20 11:10:00,4.430, 0.990, 0.836,0.836
2006-06-20 11:20:00,4.270, 0.825, 0.000,0.000
2006-06-20 11:30:00,4.150, 0.717, 0.000,0.000
2006-06-20 11:40:00,4.070, 0.663, 0.979,0.979
2006-06-20 11:50:00,3.990, 0.603, 1.393,1.393
2006-06-20 12:00:00,3.890, 0.531, 0.891,0.891
2006-06-20 12:10:00,3.840, 0.492, 0.555,0.555
2006-06-20 12:20:00,3.790, 0.459, 0.970,0.970
2006-06-20 12:30:00,3.790, 0.450, 0.493,0.493
2006-06-20 12:40:00,3.830, 0.483, 0.649,0.649
2006-06-20 12:50:00,3.850, 0.498, 0.552,0.552
2006-06-20 13:00:00,3.830, 0.483, 0.773,0.773
2006-06-20 13:10:00,3.820, 0.474, 0.201,0.201
2006-06-20 13:20:00,3.810, 0.471, 0.669,0.669
2006-06-20 13:30:00,3.840, 0.492, 0.000,0.000
2006-06-20 13:40:00,3.840, 0.492, 0.000,0.000
2006-06-20 13:50:00,3.780, 0.444, 0.770,0.770
2006-06-20 14:00:00,3.740, 0.417, 0.000,0.000
2006-06-20 14:10:00,3.570, 0.297, 0.000,0.000
2006-06-20 14:20:00,3.310, 0.102, 0.239,0.239
2006-06-20 14:30:00,3.230, 0.048, 0.000,0.000
2006-06-20 14:40:00,3.160, 0.000, 0.000,0.000
2006-06-20 14:50:00,3.120, 0.000, 0.000,0.000
2006-06-20 15:00:00,3.100, 0.000, 0.000,0.000
2006-06-20 15:10:00,3.030, 0.000, 0.000,0.000
2006-06-20 15:20:00,2.940, 0.000, 0.000,0.000
2006-06-20 15:30:00,2.820, 0.000, 0.000,0.000
2006-06-20 15:40:00,2.690, 0.000, 0.000,0.000
2006-06-20 15:50:00,2.670, 0.000, 0.000,0.000
2006-06-20 16:00:00,2.580, 0.000, 0.000,0.000
2006-06-20 16:10:00,2.420, 0.000, 0.000,0.000
2006-06-20 16:20:00,2.400, 0.000, 0.000,0.000
2006-06-20 16:30:00,2.400, 0.000, 0.000,0.000
2006-06-20 16:40:00,2.380, 0.000, 0.000,0.000
2006-06-20 16:50:00,2.370, 0.000, 0.000,0.000
2006-06-20 17:00:00,2.430, 0.000, 0.000,0.000
2006-06-20 17:10:00,2.530, 0.000, 0.000,0.000
2006-06-20 17:20:00,2.660, 0.000, 0.000,0.000
2006-06-20 17:30:00,2.770, 0.000, 0.000,0.000
2006-06-20 17:40:00,2.840, 0.000, 0.000,0.000
2006-06-20 17:50:00,2.960, 0.000, 0.000,0.000
2006-06-20 18:00:00,3.070, 0.000, 0.000,0.000
2006-06-20 18:10:00,3.160, 0.000, 0.000,0.000
2006-06-20 18:20:00,3.260, 0.060, 0.000,0.000
2006-06-20 18:30:00,3.370, 0.141, 0.000,0.000
2006-06-20 18:40:00,3.450, 0.195, 0.247,0.247
2006-06-20 18:50:00,3.490, 0.219, 0.317,0.317
2006-06-20 19:00:00,3.530, 0.255, 0.000,0.000
2006-06-20 19:10:00,3.580, 0.288, 0.688,0.688
2006-06-20 19:20:00,3.590, 0.297, 0.229,0.229
2006-06-20 19:30:00,3.610, 0.309, 0.293,0.293
2006-06-20 19:40:00,3.660, 0.345, 0.000,0.000
2006-06-20 19:50:00,3.710, 0.381, 0.808,0.808
2006-06-20 20:00:00,3.750, 0.408, 0.558,0.558
2006-06-20 20:10:00,3.760, 0.417, 0.000,0.000
2006-06-20 20:20:00,3.760, 0.411, 0.000,0.000
2006-06-20 20:30:00,3.790, 0.438, 0.000,0.000
2006-06-20 20:40:00,3.910, 0.528, 0.000,0.000
2006-06-20 20:50:00,4.060, 0.630, 0.860,0.860
2006-06-20 21:00:00,4.120, 0.675, 0.000,0.000
2006-06-20 21:10:00,4.170, 0.714, 0.000,0.000
2006-06-20 21:20:00,4.290, 0.816, 0.000,0.000
2006-06-20 21:30:00,4.490, 1.020, 0.538,0.538
2006-06-20 21:40:00,4.690, 1.242, 1.065,1.065
2006-06-20 21:50:00,4.920, 1.479, 1.842,1.842
2006-06-20 22:00:00,5.140, 1.710, 2.064,2.064
2006-06-20 22:10:00,5.340, 1.935, 0.000,0.000
2006-06-20 22:20:00,5.480, 2.148, 2.134,2.134
2006-06-20 22:30:00,5.550, 2.256, 1.756,1.756
2006-06-20 22:40:00,5.590, 2.325, 2.835,2.835
2006-06-20 22:50:00,5.680, 2.457, 2.141,2.141
2006-06-20 23:00:00,5.840, 2.700, 2.234,2.234
2006-06-20 23:10:00,6.020, 2.979, 2.800,2.800
2006-06-20 23:20:00,6.180, 3.228, 3.994,3.994
2006-06-20 23:30:00,6.340, 3.480, 2.611,2.611
2006-06-20 23:40:00,6.510, 3.810, 3.450,3.450
2006-06-20 23:50:00,6.640, 4.104, 3.833,3.833
2006-06-21 00:00:00,6.760, 4.350, 4.293,4.293
2006-06-21 00:10:00,6.870, 4.590, 4.264,4.264
2006-06-21 00:20:00,7.000, 4.881, 2.813,2.813
2006-06-21 00:30:00,7.160, 5.232, 2.547,2.547
2006-06-21 00:40:00,7.300, 5.523, 5.119,5.119
2006-06-21 00:50:00,7.500, 6.006, 5.140,5.140
2006-06-21 01:00:00,7.650, 6.447, 6.916,6.916
2006-06-21 01:10:00,7.660, 6.474, 7.093,7.093
2006-06-21 01:20:00,7.690, 6.555, 5.958,5.958
2006-06-21 01:30:00,7.570, 6.222, 6.384,6.384
2006-06-21 01:40:00,7.350, 5.634, 6.439,6.439
2006-06-21 01:50:00,7.140, 5.193, 3.755,3.755
2006-06-21 02:00:00,6.820, 4.497, 4.006,4.006
2006-06-21 02:10:00,6.430, 3.681, 3.014,3.014
2006-06-21 02:20:00,6.030, 3.024, 2.767,2.767
2006-06-21 02:30:00,5.560, 2.301, 2.057,2.057
2006-06-21 02:40:00,4.970, 1.542, 0.693,0.693
2006-06-21 02:50:00,4.520, 1.068, 1.214,1.214
2006-06-21 03:00:00,4.030, 0.621, 0.000,0.000
2006-06-21 03:10:00,3.540, 0.261, 0.337,0.337
2006-06-21 03:20:00,3.150, 0.000, 0.000,0.000
2006-06-21 03:30:00,3.010, 0.000, 0.000,0.000
2006-06-21 03:40:00,2.940, 0.000, 0.000,0.000
2006-06-21 03:50:00,3.040, 0.000, 0.000,0.000
2006-06-21 04:00:00,3.290, 0.078, 0.000,0.000
2006-06-21 04:10:00,3.570, 0.282, 0.205,0.205
2006-06-21 04:20:00,3.880, 0.510, 0.000,0.000
2006-06-21 04:30:00,4.100, 0.669, 0.000,0.000
2006-06-21 04:40:00,4.090, 0.663, 0.000,0.000
2006-06-21 04:50:00,3.980, 0.582, 0.000,0.000
2006-06-21 05:00:00,3.830, 0.474, 0.000,0.000
2006-06-21 05:10:00,3.640, 0.336, 0.000,0.000
2006-06-21 05:20:00,3.470, 0.210, 0.000,0.000
2006-06-21 05:30:00,3.310, 0.096, 0.000,0.000
2006-06-21 05:40:00,3.190, 0.009, 0.069,0.069
2006-06-21 05:50:00,3.110, 0.000, 0.000,0.000
2006-06-21 06:00:00,3.030, 0.000, 0.000,0.000
2006-06-21 06:10:00,2.940, 0.000, 0.000,0.000
2006-06-21 06:20:00,2.850, 0.000, 0.000,0.000
2006-06-21 06:30:00,2.750, 0.000, 0.000,0.000
2006-06-21 06:40:00,2.680, 0.000, 0.000,0.000
2006-06-21 06:50:00,2.580, 0.000, 0.000,0.000
2006-06-21 07:00:00,2.490, 0.000, 0.000,0.000
2006-06-21 07:10:00,2.420, 0.000, 0.000,0.000
2006-06-21 07:20:00,2.370, 0.000, 0.000,0.000
2006-06-21 07:30:00,2.310, 0.000, 0.000,0.000
2006-06-21 07:40:00,2.300, 0.000, 0.000,0.000
2006-06-21 07:50:00,2.360, 0.000, 0.000,0.000
2006-06-21 08:00:00,2.440, 0.000, 0.000,0.000
2006-06-21 08:10:00,2.520, 0.000, 0.000,0.000
2006-06-21 08:20:00,2.600, 0.000, 0.000,0.000
2006-06-21 08:30:00,2.690, 0.000, 0.000,0.000
2006-06-21 08:40:00,2.790, 0.000, 0.000,0.000
2006-06-21 08:50:00,2.850, 0.000, 0.000,0.000
2006-06-21 09:00:00,2.850, 0.000, 0.000,0.000
2006-06-21 09:10:00,2.830, 0.000, 0.000,0.000
2006-06-21 09:20:00,2.760, 0.000, 0.000,0.000
2006-06-21 09:30:00,2.690, 0.000, 0.000,0.000
2006-06-21 09:40:00,2.650, 0.000, 0.000,0.000
2006-06-21 09:50:00,2.580, 0.000, 0.000,0.000
2006-06-21 10:00:00,2.500, 0.000, 0.000,0.000
2006-06-21 10:10:00,2.430, 0.000, 0.000,0.000
2006-06-21 10:20:00,2.350, 0.000, 0.000,0.000
2006-06-21 10:30:00,2.270, 0.000, 0.000,0.000
2006-06-21 10:40:00,2.210, 0.000, 0.000,0.000
2006-06-21 10:50:00,2.140, 0.000, 0.000,0.000
2006-06-21 11:00:00,2.090, 0.000, 0.000,0.000
2006-06-21 11:10:00,2.060, 0.000, 0.000,0.000
2006-06-21 11:20:00,2.010, 0.000, 0.000,0.000
2006-06-21 11:30:00,1.930, 0.000, 0.000,0.000
2006-06-21 11:40:00,1.860, 0.000, 0.000,0.000
2006-06-21 11:50:00,1.820, 0.000, 0.000,0.000
2006-06-21 12:00:00,1.770, 0.000, 0.000,0.000
2006-06-21 12:10:00,1.720, 0.000, 0.000,0.000
2006-06-21 12:20:00,1.690, 0.000, 0.000,0.000
2006-06-21 12:30:00,1.640, 0.000, 0.000,0.000
2006-06-21 12:40:00,1.580, 0.000, 0.000,0.000
2006-06-21 12:50:00,1.590, 0.000, 0.000,0.000
2006-06-21 13:00:00,1.590, 0.000, 0.000,0.000
2006-06-21 13:10:00,1.570, 0.000, 0.000,0.000
2006-06-21 13:20:00,1.550, 0.000, 0.000,0.000
2006-06-21 13:30:00,1.510, 0.000, 0.000,0.000
2006-06-21 13:40:00,1.450, 0.000, 0.000,0.000
2006-06-21 13:50:00,1.380, 0.000, 0.000,0.000
2006-06-21 14:00:00,1.270, 0.000, 0.000,0.000
2006-06-21 14:10:00,1.190, 0.000, 0.000,0.000
2006-06-21 14:20:00,1.100, 0.000, 0.000,0.000
2006-06-21 14:30:00,1.000, 0.000, 0.000,0.000
2006-06-21 14:40:00,1.060, 0.000, 0.000,0.000
2006-06-21 14:50:00,1.290, 0.000, 0.000,0.000
2006-06-21 15:00:00,1.480, 0.000, 0.000,0.000
2006-06-21 15:10:00,1.600, 0.000, 0.000,0.000
2006-06-21 15:20:00,1.730, 0.000, 0.000,0.000
2006-06-21 15:30:00,1.880, 0.000, 0.000,0.000
2006-06-21 15:40:00,1.950, 0.000, 0.000,0.000
2006-06-21 15:50:00,2.000, 0.000, 0.000,0.000
2006-06-21 16:00:00,2.090, 0.000, 0.000,0.000
2006-06-21 16:10:00,2.180, 0.000, 0.000,0.000
2006-06-21 16:20:00,2.260, 0.000, 0.000,0.000
2006-06-21 16:30:00,2.380, 0.000, 0.000,0.000
2006-06-21 16:40:00,2.480, 0.000, 0.000,0.000
2006-06-21 16:50:00,2.520, 0.000, 0.000,0.000
2006-06-21 17:00:00,2.610, 0.000, 0.000,0.000
2006-06-21 17:10:00,2.700, 0.000, 0.000,0.000
2006-06-21 17:20:00,2.740, 0.000, 0.000,0.000
2006-06-21 17:30:00,2.840, 0.000, 0.000,0.000
2006-06-21 17:40:00,2.950, 0.000, 0.000,0.000
2006-06-21 17:50:00,3.040, 0.000, 0.000,0.000
2006-06-21 18:00:00,3.140, 0.000, 0.000,0.000
2006-06-21 18:10:00,3.240, 0.039, 0.654,0.654
2006-06-21 18:20:00,3.310, 0.090, 0.000,0.000
2006-06-21 18:30:00,3.410, 0.165, 0.000,0.000
2006-06-21 18:40:00,3.530, 0.249, 0.000,0.000
2006-06-21 18:50:00,3.650, 0.336, 0.000,0.000
2006-06-21 19:00:00,3.800, 0.444, 0.257,0.257
2006-06-21 19:10:00,3.930, 0.537, 0.402,0.402
2006-06-21 19:20:00,4.030, 0.609, 0.000,0.000
2006-06-21 19:30:00,4.130, 0.684, 0.002,0.002
2006-06-21 19:40:00,4.250, 0.765, 0.619,0.619
2006-06-21 19:50:00,4.350, 0.873, 0.719,0.719
2006-06-21 20:00:00,4.430, 0.963, 1.561,1.561
2006-06-21 20:10:00,4.500, 1.029, 1.263,1.263
2006-06-21 20:20:00,4.530, 1.059, 0.000,0.000
2006-06-21 20:30:00,4.510, 1.044, 0.000,0.000
2006-06-21 20:40:00,4.510, 1.035, 0.676,0.676
2006-06-21 20:50:00,4.550, 1.080, 0.908,0.908
2006-06-21 21:00:00,4.620, 1.155, 0.672,0.672
2006-06-21 21:10:00,4.710, 1.248, 1.772,1.772
2006-06-21 21:20:00,4.800, 1.350, 1.350,1.350
2006-06-21 21:30:00,4.870, 1.422, 0.000,0.000
2006-06-21 21:40:00,4.920, 1.467, 0.000,0.000
2006-06-21 21:50:00,4.960, 1.509, 0.712,0.712
2006-06-21 22:00:00,4.960, 1.512, 1.041,1.041
2006-06-21 22:10:00,5.160, 1.734, 1.001,1.001
2006-06-21 22:20:00,5.380, 1.989, 1.616,1.616
2006-06-21 22:30:00,5.540, 2.253, 2.021,2.021
2006-06-21 22:40:00,5.700, 2.493, 2.149,2.149
2006-06-21 22:50:00,5.890, 2.787, 2.656,2.656
2006-06-21 23:00:00,5.910, 2.820, 0.000,0.000
2006-06-21 23:10:00,6.100, 3.114, 2.367,2.367
2006-06-21 23:20:00,5.820, 2.694, 2.186,2.186
2006-06-21 23:30:00,6.490, 3.789, 3.823,3.823
2006-06-21 23:40:00,6.720, 4.290, 4.344,4.344
2006-06-21 23:50:00,6.380, 3.564, 2.774,2.774
2006-06-22 00:00:00,5.810, 2.682, 1.225,1.225
2006-06-22 00:10:00,5.260, 1.854, 1.546,1.546
2006-06-22 00:20:00,5.220, 1.815, 1.860,1.860
2006-06-22 00:30:00,5.090, 1.677, 1.652,1.652
2006-06-22 00:40:00,5.390, 2.037, 0.000,0.000
2006-06-22 00:50:00,5.290, 1.887, 2.284,2.284
2006-06-22 01:00:00,5.590, 2.349, 2.507,2.507
2006-06-22 01:10:00,5.260, 1.857, 2.080,2.080
2006-06-22 01:20:00,4.930, 1.503, 1.910,1.910
2006-06-22 01:30:00,5.170, 1.761, 1.642,1.642
2006-06-22 01:40:00,5.280, 1.875, 1.034,1.034
2006-06-22 01:50:00,5.300, 1.905, 1.260,1.260
2006-06-22 02:00:00,5.080, 1.671, 1.766,1.766
2006-06-22 02:10:00,4.890, 1.470, 1.706,1.706
2006-06-22 02:20:00,4.640, 1.203, 0.494,0.494
2006-06-22 02:30:00,4.450, 0.996, 0.248,0.248
2006-06-22 02:40:00,4.560, 1.113, 1.006,1.006
2006-06-22 02:50:00,4.610, 1.173, 0.385,0.385
2006-06-22 03:00:00,4.210, 0.756, 1.317,1.317
2006-06-22 03:10:00,4.200, 0.750, 0.000,0.000
2006-06-22 03:20:00,4.060, 0.648, 0.559,0.559
2006-06-22 03:30:00,3.640, 0.342, 0.000,0.000
2006-06-22 03:40:00,3.270, 0.069, 0.000,0.000
2006-06-22 03:50:00,2.810, 0.000, 0.000,0.000
2006-06-22 04:00:00,2.050, 0.000, 0.000,0.000
2006-06-22 04:10:00,1.580, 0.000, 0.000,0.000
2006-06-22 04:20:00,1.500, 0.000, 0.000,0.000
2006-06-22 04:30:00,1.910, 0.000, 0.000,0.000
2006-06-22 04:40:00,2.110, 0.000, 0.000,0.000
2006-06-22 04:50:00,2.340, 0.000, 0.000,0.000
2006-06-22 05:00:00,2.860, 0.000, 0.000,0.000
2006-06-22 05:10:00,3.040, 0.000, 0.000,0.000
2006-06-22 05:20:00,3.230, 0.039, 0.000,0.000
2006-06-22 05:30:00,3.520, 0.252, 0.000,0.000
2006-06-22 05:40:00,3.660, 0.357, 0.474,0.474
2006-06-22 05:50:00,3.700, 0.381, 0.537,0.537
2006-06-22 06:00:00,3.860, 0.498, 0.000,0.000
2006-06-22 06:10:00,4.010, 0.609, 0.189,0.189
2006-06-22 06:20:00,4.050, 0.639, 0.000,0.000
2006-06-22 06:30:00,3.870, 0.510, 0.448,0.448
2006-06-22 06:40:00,3.930, 0.552, 0.516,0.516
2006-06-22 06:50:00,4.030, 0.618, 0.877,0.877
2006-06-22 07:00:00,4.110, 0.678, 0.668,0.668
2006-06-22 07:10:00,4.160, 0.717, 0.620,0.620
2006-06-22 07:20:00,4.200, 0.741, 1.515,1.515
2006-06-22 07:30:00,4.160, 0.717, 1.116,1.116
2006-06-22 07:40:00,3.870, 0.507, 0.000,0.000
2006-06-22 07:50:00,3.560, 0.279, 0.000,0.000
2006-06-22 08:00:00,3.620, 0.321, 0.149,0.149
2006-06-22 08:10:00,3.720, 0.399, 0.000,0.000
2006-06-22 08:20:00,3.640, 0.342, 0.000,0.000
2006-06-22 08:30:00,3.790, 0.444, 0.000,0.000
2006-06-22 08:40:00,3.750, 0.420, 0.000,0.000
2006-06-22 08:50:00,4.040, 0.630, 0.282,0.282
2006-06-22 09:00:00,4.260, 0.795, 0.000,0.000
2006-06-22 09:10:00,4.150, 0.708, 0.116,0.116
2006-06-22 09:20:00,3.840, 0.483, 0.000,0.000
2006-06-22 09:30:00,4.020, 0.609, 0.000,0.000
2006-06-22 09:40:00,4.300, 0.837, 0.412,0.412
2006-06-22 09:50:00,4.430, 0.978, 1.168,1.168
2006-06-22 10:00:00,4.450, 1.002, 0.000,0.000
2006-06-22 10:10:00,4.500, 1.056, 0.000,0.000
2006-06-22 10:20:00,4.730, 1.302, 0.000,0.000
2006-06-22 10:30:00,4.770, 1.344, 0.153,0.153
2006-06-22 10:40:00,4.560, 1.119, 0.593,0.593
2006-06-22 10:50:00,4.380, 0.921, 0.000,0.000
2006-06-22 11:00:00,4.310, 0.849, 0.250,0.250
2006-06-22 11:10:00,4.220, 0.759, 0.695,0.695
2006-06-22 11:20:00,3.970, 0.579, 0.285,0.285
2006-06-22 11:30:00,3.780, 0.441, 0.124,0.124
2006-06-22 11:40:00,3.800, 0.450, 1.443,1.443
2006-06-22 11:50:00,3.910, 0.534, 0.406,0.406
2006-06-22 12:00:00,3.820, 0.465, 0.000,0.000
2006-06-22 12:10:00,3.740, 0.411, 0.000,0.000
2006-06-22 12:20:00,3.730, 0.402, 0.635,0.635
2006-06-22 12:30:00,3.750, 0.414, 0.012,0.012
2006-06-22 12:40:00,3.680, 0.363, 0.000,0.000
2006-06-22 12:50:00,3.640, 0.342, 0.000,0.000
2006-06-22 13:00:00,3.690, 0.375, 0.817,0.817
2006-06-22 13:10:00,3.790, 0.444, 0.872,0.872
2006-06-22 13:20:00,3.630, 0.327, 0.607,0.607
2006-06-22 13:30:00,3.580, 0.297, 0.000,0.000
2006-06-22 13:40:00,3.710, 0.390, 0.000,0.000
2006-06-22 13:50:00,3.920, 0.540, 0.193,0.193
2006-06-22 14:00:00,3.870, 0.507, 0.000,0.000
2006-06-22 14:10:00,3.840, 0.480, 0.000,0.000
2006-06-22 14:20:00,3.860, 0.492, 0.000,0.000
2006-06-22 14:30:00,3.870, 0.501, 0.000,0.000
2006-06-22 14:40:00,3.540, 0.264, 0.000,0.000
2006-06-22 14:50:00,3.260, 0.057, 0.980,0.980
2006-06-22 15:00:00,3.110, 0.000, 0.000,0.000
2006-06-22 15:10:00,3.020, 0.000, 0.000,0.000
2006-06-22 15:20:00,2.750, 0.000, 0.000,0.000
2006-06-22 15:30:00,2.660, 0.000, 0.000,0.000
2006-06-22 15:40:00,2.720, 0.000, 0.000,0.000
2006-06-22 15:50:00,2.790, 0.000, 0.000,0.000
2006-06-22 16:00:00,2.760, 0.000, 0.000,0.000
2006-06-22 16:10:00,2.680, 0.000, 0.000,0.000
2006-06-22 16:20:00,2.680, 0.000, 0.000,0.000
2006-06-22 16:30:00,2.600, 0.000, 0.000,0.000
2006-06-22 16:40:00,2.480, 0.000, 0.000,0.000
2006-06-22 16:50:00,2.460, 0.000, 0.000,0.000
2006-06-22 17:00:00,2.420, 0.000, 0.000,0.000
2006-06-22 17:10:00,2.370, 0.000, 0.000,0.000
2006-06-22 17:20:00,2.400, 0.000, 0.000,0.000
2006-06-22 17:30:00,2.650, 0.000, 0.000,0.000
2006-06-22 17:40:00,2.830, 0.000, 0.000,0.000
2006-06-22 17:50:00,2.780, 0.000, 0.000,0.000
2006-06-22 18:00:00,2.770, 0.000, 0.000,0.000
2006-06-22 18:10:00,2.820, 0.000, 0.000,0.000
2006-06-22 18:20:00,2.970, 0.000, 0.000,0.000
2006-06-22 18:30:00,2.940, 0.000, 0.000,0.000
2006-06-22 18:40:00,2.790, 0.000, 0.000,0.000
2006-06-22 18:50:00,2.850, 0.000, 0.000,0.000
2006-06-22 19:00:00,2.750, 0.000, 0.000,0.000
2006-06-22 19:10:00,2.730, 0.000, 0.000,0.000
2006-06-22 19:20:00,2.690, 0.000, 0.000,0.000
2006-06-22 19:30:00,2.340, 0.000, 0.000,0.000
