Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-03-20 10:00:00,10.430,17.301,16.454,16.454
2006-03-20 10:10:00,10.430,17.322,20.087,20.087
2006-03-20 10:20:00,10.470,17.487,16.128,16.128
2006-03-20 10:30:00,10.540,17.760,15.069,15.069
2006-03-20 10:40:00,10.590,17.997,17.155,17.155
2006-03-20 10:50:00,10.650,18.231,19.103,19.103
2006-03-20 11:00:00,10.740,18.603,23.281,23.281
2006-03-20 11:10:00,10.840,19.056,21.250,21.250
2006-03-20 11:20:00,10.910,19.350,22.691,22.691
2006-03-20 11:30:00,10.960,19.539,19.219,19.219
2006-03-20 11:40:00,11.010,19.740,19.269,19.269
2006-03-20 11:50:00,11.060,19.971,21.130,21.130
2006-03-20 12:00:00,11.130,20.259,21.643,21.643
2006-03-20 12:10:00,11.180,20.463,22.224,22.224
2006-03-20 12:20:00,11.200,20.565,23.609,23.609
2006-03-20 12:30:00,11.220,20.652,21.947,21.947
2006-03-20 12:40:00,11.230,20.694,19.328,19.328
2006-03-20 12:50:00,11.230,20.670,22.143,22.143
2006-03-20 13:00:00,11.200,20.535,20.768,20.768
2006-03-20 13:10:00,11.150,20.337,21.416,21.416
2006-03-20 13:20:00,11.110,20.178,22.033,22.033
2006-03-20 13:30:00,11.080,20.043,20.332,20.332
2006-03-20 13:40:00,11.080,20.055,20.793,20.793
2006-03-20 13:50:00,11.070,19.992,18.494,18.494
2006-03-20 14:00:00,11.020,19.812,21.492,21.492
2006-03-20 14:10:00,10.940,19.479,17.268,17.268
2006-03-20 14:20:00,10.850,19.101,20.894,20.894
2006-03-20 14:30:00,10.790,18.843,18.407,18.407
2006-03-20 14:40:00,10.760,18.696,17.740,17.740
2006-03-20 14:50:00,10.710,18.492,17.097,17.097
2006-03-20 15:00:00,10.650,18.246,20.585,20.585
2006-03-20 15:10:00,10.580,17.940,18.917,18.917
2006-03-20 15:20:00,10.490,17.550,18.300,18.300
2006-03-20 15:30:00,10.390,17.154,16.253,16.253
2006-03-20 15:40:00,10.260,16.608,16.539,16.539
2006-03-20 15:50:00,10.130,16.032,16.014,16.014
2006-03-20 16:00:00,10.050,15.705,13.926,13.926
2006-03-20 16:10:00,9.840,14.799,13.902,13.902
2006-03-20 16:20:00,9.540,13.557,12.485,12.485
2006-03-20 16:30:00,9.260,12.417,12.392,12.392
2006-03-20 16:40:00,9.070,11.715,12.961,12.961
2006-03-20 16:50:00,9.140,11.955,12.897,12.897
2006-03-20 17:00:00,9.170,12.069,10.099,10.099
2006-03-20 17:10:00,9.270,12.444,13.337,13.337
2006-03-20 17:20:00,9.240,12.348,11.720,11.720
2006-03-20 17:30:00,9.150,12.006,11.612,11.612
2006-03-20 17:40:00,9.100,11.814, 7.524,7.524
2006-03-20 17:50:00,9.020,11.502,12.625,12.625
2006-03-20 18:00:00,8.910,11.097, 9.255,9.255
2006-03-20 18:10:00,8.880,10.968, 9.187,9.187
2006-03-20 18:20:00,8.860,10.887, 9.138,9.138
2006-03-20 18:30:00,8.730,10.404,11.345,11.345
2006-03-20 18:40:00,8.480, 9.468, 8.174,8.174
2006-03-20 18:50:00,8.250, 8.646, 3.293,3.293
2006-03-20 19:00:00,8.170, 8.412, 8.299,8.299
2006-03-20 19:10:00,8.330, 8.856, 7.548,7.548
2006-03-20 19:20:00,8.500, 9.498, 8.037,8.037
2006-03-20 19:30:00,8.580, 9.780,11.131,11.131
2006-03-20 19:40:00,8.610, 9.891, 8.926,8.926
2006-03-20 19:50:00,8.660,10.065, 8.121,8.121
2006-03-20 20:00:00,8.730,10.323, 7.694,7.694
2006-03-20 20:10:00,8.750,10.401,10.916,10.916
2006-03-20 20:20:00,8.710,10.245, 9.897,9.897
2006-03-20 20:30:00,8.590, 9.822, 7.507,7.507
2006-03-20 20:40:00,8.400, 9.090, 6.457,6.457
2006-03-20 20:50:00,8.140, 8.295, 6.444,6.444
2006-03-20 21:00:00,7.930, 7.662, 7.043,7.043
2006-03-20 21:10:00,7.790, 7.263, 8.162,8.162
2006-03-20 21:20:00,7.810, 7.308, 7.102,7.102
2006-03-20 21:30:00,7.910, 7.614, 6.186,6.186
2006-03-20 21:40:00,8.090, 8.145, 7.872,7.872
2006-03-20 21:50:00,8.250, 8.613, 8.916,8.916
2006-03-20 22:00:00,8.250, 8.616, 7.860,7.860
2006-03-20 22:10:00,8.720,10.293, 9.120,9.120
2006-03-20 22:20:00,9.100,11.688, 9.218,9.218
2006-03-20 22:30:00,9.360,12.669,14.025,14.025
2006-03-20 22:40:00,9.680,13.995,12.121,12.121
2006-03-20 22:50:00,10.030,15.510,14.031,14.031
2006-03-20 23:00:00,10.080,15.702,16.150,16.150
2006-03-20 23:10:00,10.170,16.104,15.123,15.123
2006-03-20 23:20:00,10.400,17.043,16.157,16.157
2006-03-20 23:30:00,11.660,22.224,23.557,23.557
2006-03-20 23:40:00,12.570,25.644,25.510,25.510
2006-03-20 23:50:00,9.380,12.813,11.806,11.806
2006-03-21 00:00:00,7.070, 5.325, 5.262,5.262
2006-03-21 00:10:00,4.480, 1.101, 0.648,0.648
2006-03-21 00:20:00,5.660, 2.610, 2.270,2.270
2006-03-21 00:30:00,6.530, 4.152, 3.533,3.533
2006-03-21 00:40:00,6.630, 4.410, 4.827,4.827
2006-03-21 00:50:00,6.310, 3.702, 4.248,4.248
2006-03-21 01:00:00,4.100, 0.732, 0.000,0.000
2006-03-21 01:10:00,4.850, 1.539, 1.482,1.482
2006-03-21 01:20:00,4.200, 0.831, 0.000,0.000
2006-03-21 01:30:00,3.930, 0.606, 0.426,0.426
2006-03-21 01:40:00,4.680, 1.347, 1.475,1.475
2006-03-21 01:50:00,5.140, 1.848, 0.000,0.000
2006-03-21 02:00:00,4.960, 1.650, 1.161,1.161
2006-03-21 02:10:00,5.130, 1.836, 1.342,1.342
2006-03-21 02:20:00,5.610, 2.571, 2.652,2.652
2006-03-21 02:30:00,5.480, 2.358, 3.004,3.004
2006-03-21 02:40:00,5.860, 2.967, 3.265,3.265
2006-03-21 02:50:00,5.760, 2.799, 3.244,3.244
2006-03-21 03:00:00,5.750, 2.781, 2.731,2.731
2006-03-21 03:10:00,6.430, 3.984, 4.113,4.113
2006-03-21 03:20:00,7.560, 6.690, 6.163,6.163
2006-03-21 03:30:00,8.560, 9.831, 6.488,6.488
2006-03-21 03:40:00,9.440,13.191,11.755,11.755
2006-03-21 03:50:00,10.060,15.792,15.797,15.797
2006-03-21 04:00:00,10.520,17.706,15.822,15.822
2006-03-21 04:10:00,10.250,16.557,15.690,15.690
2006-03-21 04:20:00,10.370,17.106,17.032,17.032
2006-03-21 04:30:00,10.550,17.853,18.408,18.408
2006-03-21 04:40:00,11.100,20.172,20.607,20.607
2006-03-21 04:50:00,11.420,21.513,23.438,23.438
2006-03-21 05:00:00,11.410,21.477,23.936,23.936
2006-03-21 05:10:00,11.750,22.743,25.271,25.271
2006-03-21 05:20:00,12.060,23.937,24.231,24.231
2006-03-21 05:30:00,12.360,25.119,27.276,27.276
2006-03-21 05:40:00,12.190,24.462,24.238,24.238
2006-03-21 05:50:00,12.960,26.901,29.036,29.036
2006-03-21 06:00:00,12.470,25.518,24.184,24.184
2006-03-21 06:10:00,12.200,24.501,24.389,24.389
2006-03-21 06:20:00,12.200,24.483,26.234,26.234
2006-03-21 06:30:00,12.030,23.826,25.437,25.437
2006-03-21 06:40:00,11.450,21.579,22.797,22.797
2006-03-21 06:50:00,11.180,20.466,22.760,22.760
2006-03-21 07:00:00,10.880,19.176,19.943,19.943
2006-03-21 07:10:00,10.590,17.988,16.559,16.559
2006-03-21 07:20:00,10.270,16.620,14.869,14.869
2006-03-21 07:30:00,9.680,14.157,14.267,14.267
2006-03-21 07:40:00,9.220,12.261, 9.685,9.685
2006-03-21 07:50:00,8.980,11.388,10.817,10.817
2006-03-21 08:00:00,8.590, 9.927,10.146,10.146
2006-03-21 08:10:00,8.410, 9.258, 9.353,9.353
2006-03-21 08:20:00,8.340, 9.000, 9.726,9.726
2006-03-21 08:30:00,8.330, 8.976, 6.924,6.924
2006-03-21 08:40:00,8.130, 8.367, 9.569,9.569
2006-03-21 08:50:00,7.630, 6.888, 7.487,7.487
2006-03-21 09:00:00,6.730, 4.644, 4.774,4.774
2006-03-21 09:10:00,5.180, 1.890, 0.000,0.000
2006-03-21 09:20:00,3.260, 0.111, 0.265,0.265
2006-03-21 09:30:00,1.810, 0.000, 0.000,0.000
2006-03-21 09:40:00,2.310, 0.000, 0.000,0.000
2006-03-21 09:50:00,3.370, 0.195, 0.000,0.000
2006-03-21 10:00:00,3.580, 0.348, 0.122,0.122
2006-03-21 10:10:00,3.320, 0.156, 0.000,0.000
2006-03-21 10:20:00,3.260, 0.108, 0.000,0.000
2006-03-21 10:30:00,3.060, 0.000, 0.000,0.000
2006-03-21 10:40:00,2.840, 0.000, 0.000,0.000
2006-03-21 10:50:00,2.800, 0.000, 0.000,0.000
2006-03-21 11:00:00,2.790, 0.000, 0.000,0.000
2006-03-21 11:10:00,2.870, 0.000, 0.000,0.000
2006-03-21 11:20:00,3.010, 0.000, 0.000,0.000
2006-03-21 11:30:00,3.220, 0.084, 0.279,0.279
2006-03-21 11:40:00,3.380, 0.201, 0.000,0.000
2006-03-21 11:50:00,3.390, 0.204, 0.000,0.000
2006-03-21 12:00:00,3.300, 0.135, 0.000,0.000
2006-03-21 12:10:00,3.490, 0.282, 0.244,0.244
2006-03-21 12:20:00,3.810, 0.519, 0.349,0.349
2006-03-21 12:30:00,4.130, 0.753, 0.576,0.576
2006-03-21 12:40:00,4.490, 1.137, 1.608,1.608
2006-03-21 12:50:00,4.890, 1.578, 1.038,1.038
2006-03-21 13:00:00,5.280, 2.055, 1.246,1.246
2006-03-21 13:10:00,5.640, 2.616, 2.539,2.539
2006-03-21 13:20:00,6.140, 3.405, 3.556,3.556
2006-03-21 13:30:00,6.560, 4.272, 4.566,4.566
2006-03-21 13:40:00,6.770, 4.740, 4.907,4.907
2006-03-21 13:50:00,6.840, 4.881, 5.172,5.172
2006-03-21 14:00:00,6.790, 4.782, 4.789,4.789
2006-03-21 14:10:00,6.960, 5.166, 3.401,3.401
2006-03-21 14:20:00,7.040, 5.346, 5.282,5.282
2006-03-21 14:30:00,6.900, 5.034, 5.327,5.327
2006-03-21 14:40:00,6.790, 4.782, 0.000,0.000
2006-03-21 14:50:00,6.720, 4.641, 3.374,3.374
2006-03-21 15:00:00,6.570, 4.308, 4.231,4.231
2006-03-21 15:10:00,6.260, 3.636, 2.235,2.235
2006-03-21 15:20:00,5.730, 2.763, 3.221,3.221
2006-03-21 15:30:00,4.820, 1.506, 1.230,1.230
2006-03-21 15:40:00,4.030, 0.690, 0.646,0.646
2006-03-21 15:50:00,3.580, 0.351, 1.113,1.113
2006-03-21 16:00:00,3.470, 0.273, 0.502,0.502
2006-03-21 16:10:00,3.540, 0.324, 0.000,0.000
2006-03-21 16:20:00,3.650, 0.405, 0.000,0.000
2006-03-21 16:30:00,3.710, 0.447, 0.000,0.000
2006-03-21 16:40:00,3.660, 0.408, 0.000,0.000
2006-03-21 16:50:00,3.630, 0.390, 0.000,0.000
2006-03-21 17:00:00,3.740, 0.468, 0.459,0.459
2006-03-21 17:10:00,3.680, 0.426, 0.182,0.182
2006-03-21 17:20:00,3.470, 0.264, 0.000,0.000
2006-03-21 17:30:00,3.720, 0.450, 0.000,0.000
2006-03-21 17:40:00,4.130, 0.756, 0.000,0.000
2006-03-21 17:50:00,4.460, 1.113, 0.858,0.858
2006-03-21 18:00:00,4.700, 1.374, 1.648,1.648
2006-03-21 18:10:00,4.750, 1.425, 2.149,2.149
2006-03-21 18:20:00,4.740, 1.410, 0.992,0.992
2006-03-21 18:30:00,4.750, 1.425, 1.492,1.492
2006-03-21 18:40:00,4.840, 1.521, 1.743,1.743
2006-03-21 18:50:00,5.030, 1.731, 0.049,0.049
2006-03-21 19:00:00,5.270, 2.028, 0.880,0.880
2006-03-21 19:10:00,5.630, 2.595, 3.062,3.062
2006-03-21 19:20:00,5.980, 3.141, 2.856,2.856
2006-03-21 19:30:00,6.150, 3.411, 2.566,2.566
2006-03-21 19:40:00,6.250, 3.597, 3.403,3.403
2006-03-21 19:50:00,6.330, 3.774, 1.531,1.531
2006-03-21 20:00:00,6.500, 4.146, 3.098,3.098
2006-03-21 20:10:00,6.570, 4.296, 4.514,4.514
2006-03-21 20:20:00,6.570, 4.299, 3.816,3.816
2006-03-21 20:30:00,6.600, 4.368, 4.226,4.226
2006-03-21 20:40:00,6.830, 4.881, 5.185,5.185
2006-03-21 20:50:00,6.960, 5.157, 3.945,3.945
2006-03-21 21:00:00,6.890, 5.016, 4.934,4.934
2006-03-21 21:10:00,6.740, 4.686, 4.472,4.472
2006-03-21 21:20:00,6.750, 4.692, 4.360,4.360
2006-03-21 21:30:00,6.820, 4.857, 5.199,5.199
2006-03-21 21:40:00,6.860, 4.938, 4.447,4.447
2006-03-21 21:50:00,6.950, 5.139, 5.269,5.269
2006-03-21 22:00:00,7.230, 5.769, 5.535,5.535
2006-03-21 22:10:00,7.500, 6.555, 6.067,6.067
2006-03-21 22:20:00,7.710, 7.161, 6.979,6.979
2006-03-21 22:30:00,7.970, 7.938, 7.135,7.135
2006-03-21 22:40:00,8.140, 8.421, 8.696,8.696
2006-03-21 22:50:00,8.090, 8.295, 3.708,3.708
2006-03-21 23:00:00,8.080, 8.247, 9.312,9.312
2006-03-21 23:10:00,7.930, 7.833, 7.089,7.089
2006-03-21 23:20:00,7.820, 7.512, 6.819,6.819
2006-03-21 23:30:00,7.900, 7.749, 6.589,6.589
2006-03-21 23:40:00,8.040, 8.163, 9.994,9.994
2006-03-21 23:50:00,8.740,10.599,10.989,10.989
2006-03-22 00:00:00,9.410,13.155,14.176,14.176
2006-03-22 00:10:00,10.090,16.011,14.675,14.675
2006-03-22 00:20:00,10.550,17.946,17.331,17.331
2006-03-22 00:30:00,10.690,18.576,23.198,23.198
2006-03-22 00:40:00,10.690,18.579,20.064,20.064
2006-03-22 00:50:00,10.750,18.828,19.830,19.830
2006-03-22 01:00:00,10.800,19.053,22.588,22.588
2006-03-22 01:10:00,10.920,19.524,20.293,20.293
2006-03-22 01:20:00,11.180,20.634,19.242,19.242
2006-03-22 01:30:00,11.310,21.171,21.282,21.282
2006-03-22 01:40:00,11.500,21.960,20.894,20.894
2006-03-22 01:50:00,11.760,22.941,21.607,21.607
2006-03-22 02:00:00,12.040,24.024,22.764,22.764
2006-03-22 02:10:00,12.220,24.726,26.105,26.105
2006-03-22 02:20:00,12.360,25.248,25.740,25.740
2006-03-22 02:30:00,12.310,25.092,26.642,26.642
2006-03-22 02:40:00,12.270,24.906,23.996,23.996
2006-03-22 02:50:00,12.270,24.942,26.981,26.981
2006-03-22 03:00:00,12.020,23.946,22.887,22.887
2006-03-22 03:10:00,11.980,23.814,22.848,22.848
2006-03-22 03:20:00,12.090,24.249,25.745,25.745
2006-03-22 03:30:00,12.110,24.321,24.260,24.260
2006-03-22 03:40:00,12.380,25.359,26.535,26.535
2006-03-22 03:50:00,12.720,26.358,27.179,27.179
2006-03-22 04:00:00,12.930,26.937,25.970,25.970
2006-03-22 04:10:00,13.210,27.744,29.418,29.418
2006-03-22 04:20:00,13.540,28.500,27.971,27.971
2006-03-22 04:30:00,13.540,28.509,29.295,29.295
2006-03-22 04:40:00,13.390,28.263,29.133,29.133
2006-03-22 04:50:00,13.590,28.563,26.282,26.282
2006-03-22 05:00:00,13.820,28.848,27.077,27.077
2006-03-22 05:10:00,13.800,28.830,28.721,28.721
2006-03-22 05:20:00,13.740,28.758,30.000,30.000
2006-03-22 05:30:00,13.610,28.593,28.052,28.052
2006-03-22 05:40:00,13.810,28.839,30.000,30.000
2006-03-22 05:50:00,13.800,28.821,27.927,27.927
2006-03-22 06:00:00,13.770,28.791,30.000,30.000
2006-03-22 06:10:00,13.820,28.848,30.000,30.000
2006-03-22 06:20:00,13.790,28.812,28.920,28.920
2006-03-22 06:30:00,13.850,28.893,28.183,28.183
2006-03-22 06:40:00,13.980,29.055,30.000,30.000
2006-03-22 06:50:00,13.830,28.863,29.888,29.888
2006-03-22 07:00:00,13.710,28.713,28.721,28.721
2006-03-22 07:10:00,13.600,28.578,30.000,30.000
2006-03-22 07:20:00,13.490,28.437,27.643,27.643
2006-03-22 07:30:00,13.460,28.401,28.776,28.776
2006-03-22 07:40:00,13.390,28.236,28.969,28.969
2006-03-22 07:50:00,13.490,28.437,29.538,29.538
2006-03-22 08:00:00,13.450,28.392,29.914,29.914
2006-03-22 08:10:00,13.450,28.383,26.993,26.993
2006-03-22 08:20:00,13.430,28.359,27.742,27.742
2006-03-22 08:30:00,13.590,28.557,30.000,30.000
2006-03-22 08:40:00,13.690,28.686,27.944,27.944
2006-03-22 08:50:00,13.490,28.434,27.590,27.590
2006-03-22 09:00:00,13.250,27.840,28.179,28.179
2006-03-22 09:10:00,12.980,27.060,28.100,28.100
2006-03-22 09:20:00,12.750,26.403,29.776,29.776
2006-03-22 09:30:00,12.750,26.406,27.534,27.534
2006-03-22 09:40:00,12.510,25.725,25.778,25.778
2006-03-22 09:50:00,12.280,24.924,25.312,25.312
2006-03-22 10:00:00,12.420,25.464,26.529,26.529
2006-03-22 10:10:00,12.530,25.779,25.698,25.698
2006-03-22 10:20:00,12.620,26.019,26.213,26.213
2006-03-22 10:30:00,12.550,25.812,25.059,25.059
2006-03-22 10:40:00,12.430,25.482,25.174,25.174
2006-03-22 10:50:00,12.280,24.945,25.574,25.574
2006-03-22 11:00:00,12.060,24.093,24.386,24.386
2006-03-22 11:10:00,11.840,23.238,24.187,24.187
2006-03-22 11:20:00,11.680,22.596,23.987,23.987
2006-03-22 11:30:00,11.600,22.290,20.144,20.144
2006-03-22 11:40:00,11.560,22.125,28.530,28.530
2006-03-22 11:50:00,11.380,21.414,19.619,19.619
2006-03-22 12:00:00,11.060,20.073,21.840,21.840
2006-03-22 12:10:00,10.720,18.642,21.529,21.529
2006-03-22 12:20:00,10.230,16.614,16.195,16.195
2006-03-22 12:30:00,9.900,15.213,13.856,13.856
2006-03-22 12:40:00,9.790,14.769,13.517,13.517
2006-03-22 12:50:00,9.750,14.598,13.864,13.864
2006-03-22 13:00:00,9.710,14.412,15.327,15.327
2006-03-22 13:10:00,9.760,14.616,17.724,17.724
2006-03-22 13:20:00,9.660,14.208,12.902,12.902
2006-03-22 13:30:00,9.470,13.422,11.769,11.769
2006-03-22 13:40:00,9.380,13.020,14.155,14.155
2006-03-22 13:50:00,9.570,13.815,14.351,14.351
2006-03-22 14:00:00,9.480,13.452,13.998,13.998
2006-03-22 14:10:00,9.590,13.929,14.167,14.167
2006-03-22 14:20:00,9.560,13.764,13.867,13.867
2006-03-22 14:30:00,9.490,13.503,14.186,14.186
2006-03-22 14:40:00,9.460,13.350,14.260,14.260
2006-03-22 14:50:00,9.490,13.509,14.587,14.587
2006-03-22 15:00:00,9.390,13.089,12.485,12.485
2006-03-22 15:10:00,9.450,13.338,13.859,13.859
2006-03-22 15:20:00,9.540,13.710,13.338,13.338
2006-03-22 15:30:00,9.860,15.084,14.668,14.668
2006-03-22 15:40:00,10.320,17.019,16.471,16.471
2006-03-22 15:50:00,10.640,18.354,18.305,18.305
2006-03-22 16:00:00,10.860,19.287,20.659,20.659
2006-03-22 16:10:00,10.940,19.632,18.171,18.171
2006-03-22 16:20:00,11.180,20.646,19.889,19.889
2006-03-22 16:30:00,11.320,21.222,22.247,22.247
2006-03-22 16:40:00,11.400,21.549,20.417,20.417
2006-03-22 16:50:00,11.430,21.669,20.729,20.729
2006-03-22 17:00:00,11.470,21.831,22.686,22.686
2006-03-22 17:10:00,11.510,21.966,22.852,22.852
2006-03-22 17:20:00,11.710,22.728,27.264,27.264
2006-03-22 17:30:00,11.940,23.607,27.318,27.318
2006-03-22 17:40:00,11.870,23.334,24.211,24.211
2006-03-22 17:50:00,11.780,22.986,24.017,24.017
2006-03-22 18:00:00,11.740,22.830,23.270,23.270
2006-03-22 18:10:00,11.820,23.148,24.193,24.193
2006-03-22 18:20:00,11.710,22.713,22.373,22.373
2006-03-22 18:30:00,11.430,21.666,24.235,24.235
2006-03-22 18:40:00,11.220,20.802,19.046,19.046
2006-03-22 18:50:00,11.030,19.968,22.573,22.573
2006-03-22 19:00:00,10.700,18.576,17.717,17.717
2006-03-22 19:10:00,10.330,17.016,16.819,16.819
2006-03-22 19:20:00,10.340,17.061,17.927,17.927
2006-03-22 19:30:00,9.600,13.935,14.966,14.966
2006-03-22 19:40:00,9.100,11.937,13.511,13.511
2006-03-22 19:50:00,9.380,13.002,15.345,15.345
2006-03-22 20:00:00,9.490,13.482,15.114,15.114
2006-03-22 20:10:00,9.400,13.071,14.462,14.462
2006-03-22 20:20:00,9.330,12.780,12.975,12.975
2006-03-22 20:30:00,9.230,12.375,10.887,10.887
2006-03-22 20:40:00,9.250,12.474,15.380,15.380
2006-03-22 20:50:00,9.160,12.132,12.908,12.908
2006-03-22 21:00:00,9.150,12.069, 9.478,9.478
2006-03-22 21:10:00,8.980,11.430,10.575,10.575
2006-03-22 21:20:00,8.990,11.493,11.754,11.754
2006-03-22 21:30:00,9.080,11.796,11.278,11.278
2006-03-22 21:40:00,9.260,12.465,11.724,11.724
2006-03-22 21:50:00,9.520,13.530,15.215,15.215
2006-03-22 22:00:00,9.700,14.307,14.635,14.635
2006-03-22 22:10:00,9.860,14.964,15.764,15.764
2006-03-22 22:20:00,10.070,15.831,15.533,15.533
2006-03-22 22:30:00,10.600,18.084,17.579,17.579
2006-03-22 22:40:00,10.760,18.756,17.799,17.799
2006-03-22 22:50:00,11.000,19.743,21.109,21.109
2006-03-22 23:00:00,11.230,20.730,20.234,20.234
2006-03-22 23:10:00,11.200,20.607,22.311,22.311
2006-03-22 23:20:00,11.250,20.805,22.626,22.626
2006-03-22 23:30:00,11.600,22.194,21.144,21.144
2006-03-22 23:40:00,11.780,22.884,22.171,22.171
2006-03-22 23:50:00,12.040,23.895,24.571,24.571
2006-03-23 00:00:00,11.970,23.622,22.413,22.413
2006-03-23 00:10:00,11.780,22.905,28.496,28.496
2006-03-23 00:20:00,11.740,22.722,24.646,24.646
2006-03-23 00:30:00,11.650,22.395,22.882,22.882
2006-03-23 00:40:00,11.440,21.573,22.234,22.234
2006-03-23 00:50:00,11.140,20.337,22.809,22.809
2006-03-23 01:00:00,10.600,18.090,20.967,20.967
2006-03-23 01:10:00,10.260,16.641,18.621,18.621
2006-03-23 01:20:00,10.240,16.551,17.126,17.126
2006-03-23 01:30:00,10.160,16.200,15.151,15.151
2006-03-23 01:40:00,10.100,15.960,17.844,17.844
2006-03-23 01:50:00,10.110,15.978,16.076,16.076
2006-03-23 02:00:00,9.630,13.968,14.420,14.420
2006-03-23 02:10:00,9.100,11.853,12.054,12.054
2006-03-23 02:20:00,8.410, 9.273, 9.239,9.239
2006-03-23 02:30:00,8.340, 9.003, 8.119,8.119
2006-03-23 02:40:00,8.170, 8.502, 7.705,7.705
2006-03-23 02:50:00,8.470, 9.501, 8.788,8.788
2006-03-23 03:00:00,8.800,10.731,10.664,10.664
2006-03-23 03:10:00,8.750,10.545, 8.858,8.858
2006-03-23 03:20:00,8.690,10.320,11.001,11.001
2006-03-23 03:30:00,8.460, 9.474, 9.375,9.375
2006-03-23 03:40:00,8.110, 8.292, 6.893,6.893
2006-03-23 03:50:00,8.110, 8.301, 6.953,6.953
2006-03-23 04:00:00,8.520, 9.690, 8.467,8.467
2006-03-23 04:10:00,8.790,10.683, 9.610,9.610
2006-03-23 04:20:00,8.730,10.482,10.694,10.694
2006-03-23 04:30:00,8.370, 9.123, 9.639,9.639
2006-03-23 04:40:00,7.880, 7.647, 7.707,7.707
2006-03-23 04:50:00,7.710, 7.143, 3.815,3.815
2006-03-23 05:00:00,7.610, 6.852, 7.242,7.242
2006-03-23 05:10:00,7.430, 6.315, 5.518,5.518
2006-03-23 05:20:00,7.290, 5.904, 4.817,4.817
2006-03-23 05:30:00,7.410, 6.246, 4.475,4.475
2006-03-23 05:40:00,7.220, 5.727, 5.858,5.858
2006-03-23 05:50:00,7.220, 5.721, 5.074,5.074
2006-03-23 06:00:00,7.260, 5.820, 5.722,5.722
2006-03-23 06:10:00,7.170, 5.607, 0.000,0.000
2006-03-23 06:20:00,6.970, 5.160, 5.381,5.381
2006-03-23 06:30:00,6.710, 4.590, 5.193,5.193
2006-03-23 06:40:00,6.440, 4.002, 3.263,3.263
2006-03-23 06:50:00,6.350, 3.801, 2.637,2.637
2006-03-23 07:00:00,6.660, 4.488, 3.631,3.631
2006-03-23 07:10:00,6.780, 4.752, 5.152,5.152
2006-03-23 07:20:00,7.030, 5.304, 4.016,4.016
2006-03-23 07:30:00,7.420, 6.276, 6.208,6.208
2006-03-23 07:40:00,7.430, 6.300, 5.594,5.594
2006-03-23 07:50:00,7.340, 6.042, 6.887,6.887
2006-03-23 08:00:00,7.170, 5.595, 5.209,5.209
2006-03-23 08:10:00,6.870, 4.947, 4.681,4.681
2006-03-23 08:20:00,6.660, 4.485, 4.464,4.464
2006-03-23 08:30:00,6.320, 3.729, 3.990,3.990
2006-03-23 08:40:00,5.590, 2.532, 2.416,2.416
2006-03-23 08:50:00,5.220, 1.953, 1.744,1.744
2006-03-23 09:00:00,4.940, 1.632, 1.795,1.795
2006-03-23 09:10:00,4.380, 1.026, 0.705,0.705
2006-03-23 09:20:00,3.790, 0.507, 0.000,0.000
2006-03-23 09:30:00,3.040, 0.000, 0.000,0.000
2006-03-23 09:40:00,2.320, 0.000, 0.000,0.000
2006-03-23 09:50:00,1.790, 0.000, 0.000,0.000
2006-03-23 10:00:00,1.480, 0.000, 0.000,0.000
2006-03-23 10:10:00,1.450, 0.000, 0.000,0.000
2006-03-23 10:20:00,1.670, 0.000, 0.000,0.000
2006-03-23 10:30:00,2.010, 0.000, 0.000,0.000
2006-03-23 10:40:00,2.360, 0.000, 0.000,0.000
2006-03-23 10:50:00,2.830, 0.000, 0.000,0.000
2006-03-23 11:00:00,3.230, 0.093, 0.000,0.000
2006-03-23 11:10:00,3.740, 0.471, 0.000,0.000
2006-03-23 11:20:00,3.930, 0.615, 0.239,0.239
2006-03-23 11:30:00,3.880, 0.570, 0.592,0.592
2006-03-23 11:40:00,4.020, 0.678, 0.809,0.809
2006-03-23 11:50:00,3.920, 0.606, 0.112,0.112
2006-03-23 12:00:00,3.820, 0.528, 0.794,0.794
2006-03-23 12:10:00,3.590, 0.357, 0.000,0.000
2006-03-23 12:20:00,3.180, 0.054, 0.000,0.000
2006-03-23 12:30:00,3.200, 0.069, 0.034,0.034
2006-03-23 12:40:00,3.270, 0.123, 0.000,0.000
2006-03-23 12:50:00,3.250, 0.105, 0.118,0.118
2006-03-23 13:00:00,3.290, 0.135, 0.000,0.000
2006-03-23 13:10:00,3.510, 0.303, 0.649,0.649
2006-03-23 13:20:00,3.830, 0.540, 0.547,0.547
2006-03-23 13:30:00,4.310, 0.954, 0.402,0.402
2006-03-23 13:40:00,4.600, 1.269, 0.000,0.000
2006-03-23 13:50:00,4.640, 1.317, 1.094,1.094
2006-03-23 14:00:00,4.560, 1.227, 1.254,1.254
2006-03-23 14:10:00,4.370, 1.014, 1.475,1.475
2006-03-23 14:20:00,4.170, 0.795, 0.621,0.621
2006-03-23 14:30:00,4.020, 0.678, 1.221,1.221
2006-03-23 14:40:00,3.760, 0.480, 1.385,1.385
2006-03-23 14:50:00,3.410, 0.222, 0.067,0.067
2006-03-23 15:00:00,3.000, 0.000, 0.000,0.000
2006-03-23 15:10:00,2.510, 0.000, 0.000,0.000
2006-03-23 15:20:00,1.880, 0.000, 0.000,0.000
