Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-04-23 15:20:00,1.040, 0.000, 0.000,0.000
2006-04-23 15:30:00,0.640, 0.000, 0.000,0.000
2006-04-23 15:40:00,0.490, 0.000, 0.000,0.000
2006-04-23 15:50:00,0.750, 0.000, 0.000,0.000
2006-04-23 16:00:00,1.170, 0.000, 0.000,0.000
2006-04-23 16:10:00,1.670, 0.000, 0.000,0.000
2006-04-23 16:20:00,2.250, 0.000, 0.000,0.000
2006-04-23 16:30:00,2.770, 0.000, 0.000,0.000
2006-04-23 16:40:00,3.060, 0.000, 0.000,0.000
2006-04-23 16:50:00,3.210, 0.090, 0.000,0.000
2006-04-23 17:00:00,3.230, 0.102, 0.000,0.000
2006-04-23 17:10:00,3.170, 0.057, 0.221,0.221
2006-04-23 17:20:00,3.110, 0.018, 0.000,0.000
2006-04-23 17:30:00,3.070, 0.000, 0.000,0.000
2006-04-23 17:40:00,3.150, 0.042, 0.000,0.000
2006-04-23 17:50:00,3.380, 0.210, 0.000,0.000
2006-04-23 18:00:00,3.640, 0.411, 0.000,0.000
2006-04-23 18:10:00,3.730, 0.474, 0.532,0.532
2006-04-23 18:20:00,3.780, 0.513, 0.000,0.000
2006-04-23 18:30:00,3.990, 0.669, 0.951,0.951
2006-04-23 18:40:00,4.380, 1.050, 0.000,0.000
2006-04-23 18:50:00,4.890, 1.599, 0.860,0.860
2006-04-23 19:00:00,5.300, 2.118, 2.043,2.043
2006-04-23 19:10:00,5.620, 2.613, 0.931,0.931
2006-04-23 19:20:00,5.690, 2.733, 2.731,2.731
2006-04-23 19:30:00,5.610, 2.595, 3.009,3.009
2006-04-23 19:40:00,5.600, 2.589, 2.183,2.183
2006-04-23 19:50:00,5.840, 2.952, 2.631,2.631
2006-04-23 20:00:00,5.960, 3.147, 2.835,2.835
2006-04-23 20:10:00,6.030, 3.249, 2.938,2.938
2006-04-23 20:20:00,6.230, 3.582, 4.403,4.403
2006-04-23 20:30:00,6.690, 4.602, 4.621,4.621
2006-04-23 20:40:00,7.140, 5.577, 3.054,3.054
2006-04-23 20:50:00,7.360, 6.159, 5.243,5.243
2006-04-23 21:00:00,7.450, 6.405, 6.531,6.531
2006-04-23 21:10:00,7.600, 6.867, 7.469,7.469
2006-04-23 21:20:00,7.830, 7.533, 4.905,4.905
2006-04-23 21:30:00,8.140, 8.442, 8.547,8.547
2006-04-23 21:40:00,8.430, 9.426, 9.467,9.467
2006-04-23 21:50:00,8.670,10.323,10.068,10.068
2006-04-23 22:00:00,8.880,11.091,10.556,10.556
2006-04-23 22:10:00,9.110,11.961,10.679,10.679
2006-04-23 22:20:00,9.300,12.660,11.401,11.401
2006-04-23 22:30:00,9.250,12.483,13.486,13.486
2006-04-23 22:40:00,8.750,10.620,12.078,12.078
2006-04-23 22:50:00,8.350, 9.117, 7.557,7.557
2006-04-23 23:00:00,8.150, 8.493, 7.336,7.336
2006-04-23 23:10:00,7.510, 6.600, 7.327,7.327
2006-04-23 23:20:00,6.640, 4.482, 3.824,3.824
2006-04-23 23:30:00,6.100, 3.372, 3.551,3.551
2006-04-23 23:40:00,5.910, 3.063, 3.514,3.514
2006-04-23 23:50:00,5.870, 3.006, 2.718,2.718
2006-04-24 00:00:00,5.850, 2.964, 2.539,2.539
2006-04-24 00:10:00,5.830, 2.940, 0.828,0.828
2006-04-24 00:20:00,5.750, 2.814, 3.102,3.102
2006-04-24 00:30:00,5.480, 2.397, 2.974,2.974
2006-04-24 00:40:00,5.280, 2.082, 2.119,2.119
2006-04-24 00:50:00,5.120, 1.845, 0.743,0.743
2006-04-24 01:00:00,4.880, 1.593, 1.580,1.580
2006-04-24 01:10:00,4.610, 1.299, 0.354,0.354
2006-04-24 01:20:00,4.190, 0.837, 0.826,0.826
2006-04-24 01:30:00,3.670, 0.429, 0.126,0.126
2006-04-24 01:40:00,3.600, 0.375, 0.000,0.000
2006-04-24 01:50:00,3.750, 0.492, 0.000,0.000
2006-04-24 02:00:00,4.130, 0.774, 1.438,1.438
2006-04-24 02:10:00,4.710, 1.404, 1.721,1.721
2006-04-24 02:20:00,5.470, 2.400, 1.134,1.134
2006-04-24 02:30:00,5.960, 3.165, 3.235,3.235
2006-04-24 02:40:00,5.970, 3.186, 2.852,2.852
2006-04-24 02:50:00,5.860, 3.021, 0.000,0.000
2006-04-24 03:00:00,5.740, 2.829, 2.324,2.324
2006-04-24 03:10:00,5.380, 2.256, 2.498,2.498
2006-04-24 03:20:00,4.890, 1.614, 1.280,1.280
2006-04-24 03:30:00,4.340, 1.017, 0.633,0.633
2006-04-24 03:40:00,3.500, 0.309, 0.000,0.000
2006-04-24 03:50:00,2.280, 0.000, 0.000,0.000
2006-04-24 04:00:00,1.370, 0.000, 0.000,0.000
2006-04-24 04:10:00,1.560, 0.000, 0.000,0.000
2006-04-24 04:20:00,2.300, 0.000, 0.000,0.000
2006-04-24 04:30:00,2.820, 0.000, 0.000,0.000
2006-04-24 04:40:00,2.940, 0.000, 0.000,0.000
2006-04-24 04:50:00,2.850, 0.000, 0.000,0.000
2006-04-24 05:00:00,2.580, 0.000, 0.000,0.000
2006-04-24 05:10:00,2.290, 0.000, 0.000,0.000
2006-04-24 05:20:00,1.980, 0.000, 0.000,0.000
2006-04-24 05:30:00,1.620, 0.000, 0.000,0.000
2006-04-24 05:40:00,1.290, 0.000, 0.000,0.000
2006-04-24 05:50:00,1.180, 0.000, 0.000,0.000
2006-04-24 06:00:00,1.300, 0.000, 0.000,0.000
2006-04-24 06:10:00,1.440, 0.000, 0.000,0.000
2006-04-24 06:20:00,1.470, 0.000, 0.000,0.000
2006-04-24 06:30:00,1.300, 0.000, 0.000,0.000
2006-04-24 06:40:00,1.050, 0.000, 0.000,0.000
2006-04-24 06:50:00,0.730, 0.000, 0.000,0.000
2006-04-24 07:00:00,0.730, 0.000, 0.000,0.000
2006-04-24 07:10:00,1.000, 0.000, 0.000,0.000
2006-04-24 07:20:00,1.130, 0.000, 0.000,0.000
2006-04-24 07:30:00,1.180, 0.000, 0.000,0.000
2006-04-24 07:40:00,1.170, 0.000, 0.000,0.000
2006-04-24 07:50:00,1.210, 0.000, 0.000,0.000
2006-04-24 08:00:00,1.240, 0.000, 0.000,0.000
2006-04-24 08:10:00,1.170, 0.000, 0.000,0.000
2006-04-24 08:20:00,1.140, 0.000, 0.000,0.000
2006-04-24 08:30:00,1.200, 0.000, 0.000,0.000
2006-04-24 08:40:00,1.330, 0.000, 0.000,0.000
2006-04-24 08:50:00,1.270, 0.000, 0.000,0.000
2006-04-24 09:00:00,1.070, 0.000, 0.000,0.000
2006-04-24 09:10:00,0.980, 0.000, 0.000,0.000
2006-04-24 09:20:00,0.940, 0.000, 0.000,0.000
2006-04-24 09:30:00,0.930, 0.000, 0.000,0.000
2006-04-24 09:40:00,0.940, 0.000, 0.000,0.000
2006-04-24 09:50:00,0.880, 0.000, 0.000,0.000
2006-04-24 10:00:00,0.820, 0.000, 0.000,0.000
2006-04-24 10:10:00,0.860, 0.000, 0.000,0.000
2006-04-24 10:20:00,1.030, 0.000, 0.000,0.000
2006-04-24 10:30:00,1.200, 0.000, 0.000,0.000
2006-04-24 10:40:00,1.320, 0.000, 0.000,0.000
2006-04-24 10:50:00,1.330, 0.000, 0.000,0.000
2006-04-24 11:00:00,1.250, 0.000, 0.000,0.000
2006-04-24 11:10:00,1.130, 0.000, 0.000,0.000
2006-04-24 11:20:00,1.030, 0.000, 0.000,0.000
2006-04-24 11:30:00,0.890, 0.000, 0.000,0.000
2006-04-24 11:40:00,0.720, 0.000, 0.000,0.000
2006-04-24 11:50:00,0.630, 0.000, 0.000,0.000
2006-04-24 12:00:00,0.550, 0.000, 0.000,0.000
2006-04-24 12:10:00,0.470, 0.000, 0.000,0.000
2006-04-24 12:20:00,0.400, 0.000, 0.000,0.000
2006-04-24 12:30:00,0.500, 0.000, 0.000,0.000
2006-04-24 12:40:00,0.560, 0.000, 0.000,0.000
2006-04-24 12:50:00,0.590, 0.000, 0.000,0.000
2006-04-24 13:00:00,0.610, 0.000, 0.000,0.000
2006-04-24 13:10:00,0.610, 0.000, 0.000,0.000
2006-04-24 13:20:00,0.590, 0.000, 0.000,0.000
2006-04-24 13:30:00,0.560, 0.000, 0.000,0.000
2006-04-24 13:40:00,0.520, 0.000, 0.000,0.000
2006-04-24 13:50:00,0.480, 0.000, 0.000,0.000
2006-04-24 14:00:00,0.450, 0.000, 0.000,0.000
2006-04-24 14:10:00,0.480, 0.000, 0.000,0.000
2006-04-24 14:20:00,0.690, 0.000, 0.000,0.000
2006-04-24 14:30:00,0.890, 0.000, 0.000,0.000
2006-04-24 14:40:00,0.890, 0.000, 0.000,0.000
2006-04-24 14:50:00,0.760, 0.000, 0.000,0.000
2006-04-24 15:00:00,0.610, 0.000, 0.000,0.000
2006-04-24 15:10:00,0.560, 0.000, 0.000,0.000
2006-04-24 15:20:00,0.500, 0.000, 0.000,0.000
2006-04-24 15:30:00,0.480, 0.000, 0.000,0.000
2006-04-24 15:40:00,0.680, 0.000, 0.000,0.000
2006-04-24 15:50:00,1.000, 0.000, 0.000,0.000
2006-04-24 16:00:00,1.380, 0.000, 0.000,0.000
2006-04-24 16:10:00,1.700, 0.000, 0.000,0.000
2006-04-24 16:20:00,2.030, 0.000, 0.000,0.000
2006-04-24 16:30:00,2.400, 0.000, 0.000,0.000
2006-04-24 16:40:00,2.620, 0.000, 0.000,0.000
2006-04-24 16:50:00,2.790, 0.000, 0.000,0.000
2006-04-24 17:00:00,3.090, 0.000, 0.000,0.000
2006-04-24 17:10:00,3.370, 0.213, 0.646,0.646
2006-04-24 17:20:00,3.620, 0.396, 0.000,0.000
2006-04-24 17:30:00,3.850, 0.573, 0.899,0.899
2006-04-24 17:40:00,4.020, 0.702, 1.094,1.094
2006-04-24 17:50:00,4.180, 0.840, 1.340,1.340
2006-04-24 18:00:00,4.380, 1.053, 1.014,1.014
2006-04-24 18:10:00,4.650, 1.353, 1.024,1.024
2006-04-24 18:20:00,4.830, 1.548, 1.770,1.770
2006-04-24 18:30:00,4.840, 1.560, 1.401,1.401
2006-04-24 18:40:00,4.760, 1.476, 1.845,1.845
2006-04-24 18:50:00,4.750, 1.461, 1.438,1.438
2006-04-24 19:00:00,4.800, 1.518, 1.625,1.625
2006-04-24 19:10:00,4.790, 1.500, 1.595,1.595
2006-04-24 19:20:00,4.640, 1.332, 1.443,1.443
2006-04-24 19:30:00,4.400, 1.074, 0.000,0.000
2006-04-24 19:40:00,4.160, 0.813, 1.295,1.295
2006-04-24 19:50:00,3.850, 0.567, 0.002,0.002
2006-04-24 20:00:00,3.510, 0.312, 0.000,0.000
2006-04-24 20:10:00,3.260, 0.120, 0.000,0.000
2006-04-24 20:20:00,3.110, 0.015, 0.000,0.000
2006-04-24 20:30:00,2.930, 0.000, 0.000,0.000
2006-04-24 20:40:00,2.910, 0.000, 0.000,0.000
2006-04-24 20:50:00,2.920, 0.000, 0.000,0.000
2006-04-24 21:00:00,3.010, 0.000, 0.000,0.000
2006-04-24 21:10:00,3.080, 0.000, 0.000,0.000
2006-04-24 21:20:00,3.110, 0.009, 0.000,0.000
2006-04-24 21:30:00,3.170, 0.054, 0.097,0.097
2006-04-24 21:40:00,3.210, 0.084, 0.733,0.733
2006-04-24 21:50:00,3.120, 0.024, 0.000,0.000
2006-04-24 22:00:00,3.000, 0.000, 0.000,0.000
2006-04-24 22:10:00,3.240, 0.111, 0.000,0.000
2006-04-24 22:20:00,3.530, 0.330, 0.178,0.178
2006-04-24 22:30:00,3.400, 0.231, 0.000,0.000
2006-04-24 22:40:00,3.080, 0.000, 0.000,0.000
2006-04-24 22:50:00,2.820, 0.000, 0.000,0.000
2006-04-24 23:00:00,2.380, 0.000, 0.000,0.000
2006-04-24 23:10:00,1.910, 0.000, 0.000,0.000
2006-04-24 23:20:00,1.480, 0.000, 0.000,0.000
2006-04-24 23:30:00,1.220, 0.000, 0.000,0.000
2006-04-24 23:40:00,1.340, 0.000, 0.000,0.000
2006-04-24 23:50:00,1.560, 0.000, 0.000,0.000
2006-04-25 00:00:00,1.560, 0.000, 0.000,0.000
2006-04-25 00:10:00,1.590, 0.000, 0.000,0.000
2006-04-25 00:20:00,1.530, 0.000, 0.000,0.000
2006-04-25 00:30:00,1.280, 0.000, 0.000,0.000
2006-04-25 00:40:00,1.010, 0.000, 0.000,0.000
2006-04-25 00:50:00,0.890, 0.000, 0.000,0.000
2006-04-25 01:00:00,1.260, 0.000, 0.000,0.000
2006-04-25 01:10:00,1.960, 0.000, 0.000,0.000
2006-04-25 01:20:00,2.770, 0.000, 0.000,0.000
2006-04-25 01:30:00,3.780, 0.516, 0.692,0.692
2006-04-25 01:40:00,5.020, 1.758, 1.256,1.256
2006-04-25 01:50:00,5.780, 2.892, 2.351,2.351
2006-04-25 02:00:00,6.160, 3.501, 3.994,3.994
2006-04-25 02:10:00,6.400, 4.011, 3.764,3.764
2006-04-25 02:20:00,6.260, 3.711, 4.057,4.057
2006-04-25 02:30:00,5.760, 2.862, 1.150,1.150
2006-04-25 02:40:00,5.250, 2.058, 2.052,2.052
2006-04-25 02:50:00,5.200, 1.974, 1.473,1.473
2006-04-25 03:00:00,5.580, 2.580, 2.932,2.932
2006-04-25 03:10:00,6.170, 3.522, 4.232,4.232
2006-04-25 03:20:00,6.580, 4.431, 4.650,4.650
2006-04-25 03:30:00,6.780, 4.875, 4.588,4.588
2006-04-25 03:40:00,7.090, 5.553, 0.000,0.000
2006-04-25 03:50:00,7.530, 6.777, 5.683,5.683
2006-04-25 04:00:00,7.550, 6.834, 5.830,5.830
2006-04-25 04:10:00,7.430, 6.477, 7.026,7.026
2006-04-25 04:20:00,7.390, 6.381, 7.697,7.697
2006-04-25 04:30:00,7.270, 6.015, 4.237,4.237
2006-04-25 04:40:00,6.980, 5.331, 5.424,5.424
2006-04-25 04:50:00,6.680, 4.665, 4.657,4.657
2006-04-25 05:00:00,6.320, 3.867, 3.935,3.935
2006-04-25 05:10:00,6.060, 3.348, 1.362,1.362
2006-04-25 05:20:00,5.840, 3.003, 2.561,2.561
2006-04-25 05:30:00,5.670, 2.727, 1.762,1.762
2006-04-25 05:40:00,5.460, 2.397, 2.421,2.421
2006-04-25 05:50:00,5.140, 1.899, 1.680,1.680
2006-04-25 06:00:00,4.860, 1.590, 0.000,0.000
2006-04-25 06:10:00,4.600, 1.305, 1.265,1.265
2006-04-25 06:20:00,4.410, 1.092, 1.097,1.097
2006-04-25 06:30:00,4.240, 0.903, 0.955,0.955
2006-04-25 06:40:00,4.100, 0.759, 0.777,0.777
2006-04-25 06:50:00,3.840, 0.567, 0.149,0.149
2006-04-25 07:00:00,3.430, 0.255, 0.000,0.000
2006-04-25 07:10:00,3.030, 0.000, 0.000,0.000
2006-04-25 07:20:00,2.910, 0.000, 0.000,0.000
2006-04-25 07:30:00,2.800, 0.000, 0.000,0.000
2006-04-25 07:40:00,2.550, 0.000, 0.000,0.000
2006-04-25 07:50:00,2.490, 0.000, 0.000,0.000
2006-04-25 08:00:00,2.540, 0.000, 0.000,0.000
2006-04-25 08:10:00,2.680, 0.000, 0.000,0.000
2006-04-25 08:20:00,2.870, 0.000, 0.000,0.000
2006-04-25 08:30:00,3.040, 0.000, 0.000,0.000
2006-04-25 08:40:00,3.180, 0.069, 0.934,0.934
2006-04-25 08:50:00,3.270, 0.138, 0.000,0.000
2006-04-25 09:00:00,3.360, 0.207, 0.000,0.000
2006-04-25 09:10:00,3.450, 0.273, 0.000,0.000
2006-04-25 09:20:00,3.470, 0.291, 0.000,0.000
2006-04-25 09:30:00,3.480, 0.297, 0.266,0.266
2006-04-25 09:40:00,3.450, 0.273, 0.725,0.725
2006-04-25 09:50:00,3.350, 0.201, 0.000,0.000
2006-04-25 10:00:00,3.250, 0.126, 0.000,0.000
2006-04-25 10:10:00,3.160, 0.054, 0.256,0.256
2006-04-25 10:20:00,3.030, 0.000, 0.000,0.000
2006-04-25 10:30:00,2.870, 0.000, 0.000,0.000
2006-04-25 10:40:00,2.760, 0.000, 0.000,0.000
2006-04-25 10:50:00,2.650, 0.000, 0.000,0.000
2006-04-25 11:00:00,2.560, 0.000, 0.000,0.000
2006-04-25 11:10:00,2.460, 0.000, 0.000,0.000
2006-04-25 11:20:00,2.310, 0.000, 0.000,0.000
2006-04-25 11:30:00,2.100, 0.000, 0.000,0.000
2006-04-25 11:40:00,1.850, 0.000, 0.000,0.000
2006-04-25 11:50:00,1.630, 0.000, 0.000,0.000
2006-04-25 12:00:00,1.430, 0.000, 0.000,0.000
2006-04-25 12:10:00,1.210, 0.000, 0.000,0.000
2006-04-25 12:20:00,1.020, 0.000, 0.000,0.000
2006-04-25 12:30:00,0.910, 0.000, 0.000,0.000
2006-04-25 12:40:00,0.830, 0.000, 0.000,0.000
2006-04-25 12:50:00,0.760, 0.000, 0.000,0.000
2006-04-25 13:00:00,0.670, 0.000, 0.000,0.000
2006-04-25 13:10:00,0.590, 0.000, 0.000,0.000
2006-04-25 13:20:00,0.530, 0.000, 0.000,0.000
2006-04-25 13:30:00,0.480, 0.000, 0.000,0.000
2006-04-25 13:40:00,0.450, 0.000, 0.000,0.000
2006-04-25 13:50:00,0.470, 0.000, 0.000,0.000
2006-04-25 14:00:00,0.480, 0.000, 0.000,0.000
2006-04-25 14:10:00,0.450, 0.000, 0.000,0.000
2006-04-25 14:20:00,0.430, 0.000, 0.000,0.000
2006-04-25 14:30:00,0.410, 0.000, 0.000,0.000
2006-04-25 14:40:00,0.380, 0.000, 0.000,0.000
2006-04-25 14:50:00,0.390, 0.000, 0.000,0.000
2006-04-25 15:00:00,0.440, 0.000, 0.000,0.000
2006-04-25 15:10:00,0.490, 0.000, 0.000,0.000
2006-04-25 15:20:00,0.530, 0.000, 0.000,0.000
2006-04-25 15:30:00,0.530, 0.000, 0.000,0.000
2006-04-25 15:40:00,0.540, 0.000, 0.000,0.000
2006-04-25 15:50:00,0.550, 0.000, 0.000,0.000
2006-04-25 16:00:00,0.620, 0.000, 0.000,0.000
2006-04-25 16:10:00,0.680, 0.000, 0.000,0.000
2006-04-25 16:20:00,0.890, 0.000, 0.000,0.000
2006-04-25 16:30:00,1.130, 0.000, 0.000,0.000
2006-04-25 16:40:00,1.310, 0.000, 0.000,0.000
2006-04-25 16:50:00,1.490, 0.000, 0.000,0.000
2006-04-25 17:00:00,1.710, 0.000, 0.000,0.000
2006-04-25 17:10:00,1.960, 0.000, 0.000,0.000
2006-04-25 17:20:00,2.130, 0.000, 0.000,0.000
2006-04-25 17:30:00,2.320, 0.000, 0.000,0.000
2006-04-25 17:40:00,2.570, 0.000, 0.000,0.000
2006-04-25 17:50:00,2.650, 0.000, 0.000,0.000
2006-04-25 18:00:00,2.740, 0.000, 0.000,0.000
2006-04-25 18:10:00,2.950, 0.000, 0.000,0.000
2006-04-25 18:20:00,3.050, 0.000, 0.000,0.000
2006-04-25 18:30:00,3.020, 0.000, 0.000,0.000
2006-04-25 18:40:00,3.120, 0.021, 0.000,0.000
2006-04-25 18:50:00,3.290, 0.144, 0.000,0.000
2006-04-25 19:00:00,3.480, 0.285, 0.000,0.000
2006-04-25 19:10:00,3.660, 0.417, 0.472,0.472
2006-04-25 19:20:00,3.810, 0.531, 0.000,0.000
2006-04-25 19:30:00,3.960, 0.639, 0.570,0.570
2006-04-25 19:40:00,4.210, 0.861, 0.950,0.950
2006-04-25 19:50:00,4.370, 1.029, 0.000,0.000
2006-04-25 20:00:00,4.320, 0.972, 0.000,0.000
2006-04-25 20:10:00,4.110, 0.750, 0.803,0.803
2006-04-25 20:20:00,4.080, 0.729, 1.016,1.016
2006-04-25 20:30:00,4.050, 0.711, 0.000,0.000
2006-04-25 20:40:00,4.110, 0.756, 0.000,0.000
2006-04-25 20:50:00,4.190, 0.834, 2.262,2.262
2006-04-25 21:00:00,4.320, 0.975, 1.716,1.716
2006-04-25 21:10:00,4.290, 0.936, 0.000,0.000
2006-04-25 21:20:00,4.330, 0.981, 1.105,1.105
2006-04-25 21:30:00,4.280, 0.930, 0.948,0.948
2006-04-25 21:40:00,4.140, 0.777, 0.238,0.238
2006-04-25 21:50:00,4.000, 0.669, 1.006,1.006
2006-04-25 22:00:00,4.000, 0.669, 0.000,0.000
2006-04-25 22:10:00,3.810, 0.528, 0.841,0.841
2006-04-25 22:20:00,3.690, 0.435, 0.000,0.000
2006-04-25 22:30:00,3.570, 0.348, 0.933,0.933
2006-04-25 22:40:00,3.330, 0.165, 0.506,0.506
2006-04-25 22:50:00,3.220, 0.087, 0.000,0.000
2006-04-25 23:00:00,3.230, 0.090, 0.146,0.146
2006-04-25 23:10:00,4.970, 1.677, 2.386,2.386
2006-04-25 23:20:00,5.520, 2.439, 2.903,2.903
2006-04-25 23:30:00,5.210, 1.956, 1.715,1.715
2006-04-25 23:40:00,5.570, 2.526, 2.826,2.826
2006-04-25 23:50:00,6.430, 4.011, 3.815,3.815
2006-04-26 00:00:00,6.460, 4.059, 3.190,3.190
2006-04-26 00:10:00,7.120, 5.508, 0.000,0.000
2006-04-26 00:20:00,7.650, 6.960, 7.969,7.969
2006-04-26 00:30:00,8.410, 9.300, 7.213,7.213
2006-04-26 00:40:00,9.040,11.664,10.399,10.399
2006-04-26 00:50:00,9.650,14.112,13.928,13.928
2006-04-26 01:00:00,10.330,16.995,13.215,13.215
2006-04-26 01:10:00,11.020,19.899,20.127,20.127
2006-04-26 01:20:00,10.960,19.659,17.044,17.044
2006-04-26 01:30:00,11.040,20.004,22.129,22.129
2006-04-26 01:40:00,11.600,22.287,23.373,23.373
2006-04-26 01:50:00,11.880,23.370,21.197,21.197
2006-04-26 02:00:00,12.180,24.504,22.688,22.688
2006-04-26 02:10:00,12.500,25.683,26.340,26.340
2006-04-26 02:20:00,12.170,24.531,26.268,26.268
2006-04-26 02:30:00,12.360,25.236,27.647,27.647
2006-04-26 02:40:00,12.560,25.884,27.070,27.070
2006-04-26 02:50:00,12.250,24.867,25.850,25.850
2006-04-26 03:00:00,12.660,26.196,28.054,28.054
2006-04-26 03:10:00,12.930,26.973,27.532,27.532
2006-04-26 03:20:00,13.220,27.768,30.000,30.000
2006-04-26 03:30:00,13.410,28.317,27.604,27.604
2006-04-26 03:40:00,13.420,28.359,29.436,29.436
2006-04-26 03:50:00,13.540,28.512,30.000,30.000
2006-04-26 04:00:00,13.380,28.245,28.912,28.912
2006-04-26 04:10:00,13.200,27.738,26.882,26.882
2006-04-26 04:20:00,12.850,26.742,30.000,30.000
2006-04-26 04:30:00,12.730,26.397,28.188,28.188
2006-04-26 04:40:00,12.570,25.944,26.697,26.697
2006-04-26 04:50:00,12.750,26.472,27.582,27.582
2006-04-26 05:00:00,12.590,26.007,28.228,28.228
2006-04-26 05:10:00,12.210,24.750,23.561,23.561
2006-04-26 05:20:00,12.860,26.790,27.253,27.253
2006-04-26 05:30:00,13.750,28.785,30.000,30.000
2006-04-26 05:40:00,15.130,29.850,30.000,30.000
2006-04-26 05:50:00,15.660,29.958,30.000,30.000
2006-04-26 06:00:00,15.460,29.946,30.000,30.000
2006-04-26 06:10:00,15.010,29.814,30.000,30.000
2006-04-26 06:20:00,14.890,29.778,30.000,30.000
2006-04-26 06:30:00,14.440,29.637,28.097,28.097
2006-04-26 06:40:00,13.750,28.782,27.193,27.193
2006-04-26 06:50:00,13.360,28.206,27.787,27.787
2006-04-26 07:00:00,13.200,27.768,28.595,28.595
2006-04-26 07:10:00,12.760,26.511,26.007,26.007
2006-04-26 07:20:00,12.600,26.064,27.465,27.465
2006-04-26 07:30:00,12.240,24.897,25.190,25.190
2006-04-26 07:40:00,12.150,24.540,24.517,24.517
2006-04-26 07:50:00,12.270,25.008,26.117,26.117
2006-04-26 08:00:00,12.270,25.008,24.942,24.942
2006-04-26 08:10:00,12.260,24.966,24.599,24.599
2006-04-26 08:20:00,11.940,23.727,23.176,23.176
2006-04-26 08:30:00,11.910,23.622,25.476,25.476
2006-04-26 08:40:00,11.800,23.208,22.434,22.434
2006-04-26 08:50:00,11.490,22.017,26.916,26.916
2006-04-26 09:00:00,10.990,19.947,18.749,18.749
2006-04-26 09:10:00,10.900,19.587,22.365,22.365
2006-04-26 09:20:00,10.750,18.939,21.963,21.963
2006-04-26 09:30:00,10.130,16.320,16.754,16.754
2006-04-26 09:40:00,9.930,15.474,16.128,16.128
2006-04-26 09:50:00,9.830,15.066,14.480,14.480
2006-04-26 10:00:00,9.630,14.223,15.496,15.496
2006-04-26 10:10:00,9.310,12.852,11.323,11.323
2006-04-26 10:20:00,9.180,12.342,14.386,14.386
2006-04-26 10:30:00,8.860,11.160,12.520,12.520
2006-04-26 10:40:00,8.460, 9.645, 7.939,7.939
2006-04-26 10:50:00,8.380, 9.366, 9.939,9.939
2006-04-26 11:00:00,8.360, 9.261, 9.048,9.048
2006-04-26 11:10:00,8.590,10.125, 8.739,8.739
2006-04-26 11:20:00,8.990,11.628,12.605,12.605
2006-04-26 11:30:00,8.920,11.373, 8.687,8.687
2006-04-26 11:40:00,8.460, 9.648, 6.674,6.674
2006-04-26 11:50:00,8.050, 8.292, 8.301,8.301
2006-04-26 12:00:00,7.800, 7.527, 4.505,4.505
2006-04-26 12:10:00,7.670, 7.152, 5.684,5.684
2006-04-26 12:20:00,7.370, 6.282, 6.486,6.486
2006-04-26 12:30:00,6.970, 5.277, 4.514,4.514
2006-04-26 12:40:00,6.590, 4.425, 4.128,4.128
2006-04-26 12:50:00,6.340, 3.882, 2.556,2.556
2006-04-26 13:00:00,5.910, 3.093, 2.919,2.919
2006-04-26 13:10:00,5.310, 2.148, 1.372,1.372
2006-04-26 13:20:00,4.960, 1.695, 2.015,2.015
2006-04-26 13:30:00,4.740, 1.452, 1.042,1.042
2006-04-26 13:40:00,4.830, 1.548, 0.000,0.000
2006-04-26 13:50:00,5.060, 1.803, 2.109,2.109
2006-04-26 14:00:00,5.030, 1.764, 0.000,0.000
2006-04-26 14:10:00,4.690, 1.398, 0.000,0.000
2006-04-26 14:20:00,4.230, 0.894, 0.092,0.092
2006-04-26 14:30:00,3.860, 0.573, 0.564,0.564
2006-04-26 14:40:00,3.520, 0.324, 0.000,0.000
2006-04-26 14:50:00,3.250, 0.123, 0.677,0.677
2006-04-26 15:00:00,3.100, 0.006, 0.033,0.033
2006-04-26 15:10:00,2.980, 0.000, 0.000,0.000
2006-04-26 15:20:00,2.730, 0.000, 0.000,0.000
2006-04-26 15:30:00,2.460, 0.000, 0.000,0.000
2006-04-26 15:40:00,2.210, 0.000, 0.000,0.000
2006-04-26 15:50:00,2.070, 0.000, 0.000,0.000
2006-04-26 16:00:00,2.030, 0.000, 0.000,0.000
2006-04-26 16:10:00,1.950, 0.000, 0.000,0.000
2006-04-26 16:20:00,1.800, 0.000, 0.000,0.000
2006-04-26 16:30:00,1.790, 0.000, 0.000,0.000
2006-04-26 16:40:00,1.930, 0.000, 0.000,0.000
2006-04-26 16:50:00,2.030, 0.000, 0.000,0.000
2006-04-26 17:00:00,2.440, 0.000, 0.000,0.000
2006-04-26 17:10:00,3.210, 0.084, 0.149,0.149
2006-04-26 17:20:00,4.170, 0.819, 0.608,0.608
2006-04-26 17:30:00,5.100, 1.836, 0.044,0.044
2006-04-26 17:40:00,5.990, 3.204, 3.324,3.324
2006-04-26 17:50:00,6.860, 4.995, 4.274,4.274
2006-04-26 18:00:00,7.840, 7.614, 9.399,9.399
2006-04-26 18:10:00,8.400, 9.357, 8.688,8.688
2006-04-26 18:20:00,8.790,10.824, 9.067,9.067
2006-04-26 18:30:00,9.200,12.372,11.892,11.892
2006-04-26 18:40:00,9.400,13.152,13.100,13.100
